id,name,description,category,subcategory,parent_skill_name,synonyms,is_active,created_at,updated_at
e7d4fd77-e970-46c7-9b54-15ddb51e22cd,Rebound to Push Dribble,Securing rebound and immediately pushing dribble up court.,Technique,Rebounding,Rebounding,"[""push dribble"",""grab and go""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
e8de19dc-dcd6-4fde-820b-89c8a9b94ee9,Shooting,Converting attempts to points from various ranges.,Core Skill,Core,,"[""jump shot"",""shot""]",true,2025-06-02 02:15:21.644759,2025-06-02 02:15:21.644759
e8e1b684-0405-4b80-94f5-acb80a740984,Advantage Creation,Making moves or passes to create an advantage for team.,Technique,Decision-Making,Decision-Making,"[""create advantage"",""force help""]",true,2025-06-02 03:15:56.462317,2025-06-02 03:15:56.462317
e9197a01-5083-408c-9663-b3186bc2a6e7,Scoop Finish,"Underhand, low-angle finish for rim protection.",Technique,Finishing,Finishing,"[""scoop"",""underhand""]",true,2025-06-02 02:59:53.045159,2025-06-02 02:59:53.045159
e94ec40a-b492-442f-9baa-a49f3c03dbd3,Ball Handling,Controlling and protecting the ball under pressure.,Core Skill,Core,,"[""dribbling"",""handle""]",true,2025-06-02 02:15:21.644759,2025-06-02 02:15:21.644759
e97d787b-5fa2-4712-800c-6931ffd643fb,Coach-to-Player Communication,"Coach giving direct instruction, feedback, or cues to players.",Communication,Feedback,Communication,"[""instruction"",""coach cue""]",true,2025-06-02 01:24:30.652644,2025-06-02 01:24:30.652644
ea61866b-9954-4c01-a696-b9ece06187be,Movement After Catch,Initiating movement immediately after catching.,Constraint,Movement/Agility,Movement/Agility,"[""first step"",""catch move""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
eac03180-f6a4-4a29-9993-3836dcddecc9,Guide Hand,Proper use of non-shooting hand for support only.,Technique,Shooting,Shooting,"[""off hand"",""guide hand""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
ead529e9-aa02-4c68-a535-a8745a7159dc,Communication,Verbal and non-verbal information exchange to coordinate play and ensure clarity.,Communication,Core,,"[""talk"",""cue"",""signal""]",true,2025-06-02 01:24:30.652644,2025-06-02 01:24:30.652644
eafbe390-9d5f-4a0a-bc7e-c5fce78fa545,On-Ball Stance,Proper stance for on-ball defense.,Technique,Defense,Defense,"[""stance"",""on-ball position""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
eb1c78c5-2612-49c4-8843-87239b9077d0,Recovery Breathing,Breathing techniques for rapid recovery.,Technique,Conditioning,Conditioning,"[""breathing"",""rest breath""]",true,2025-06-02 03:23:35.601465,2025-06-02 03:23:35.601465
eb225f8f-e94b-4da2-962d-91207bbd6ac4,Jump Stop,Two-foot stop for balance or change of direction.,Technique,Movement/Agility,Movement/Agility,"[""jump stop"",""two-foot stop""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
ec44749d-6265-4c56-9b02-abcf6927910c,Passing on the Move,Passing while moving at speed.,Offense,Passing,Passing,"[""live pass""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
ec78b142-d6f0-428f-b4e6-d5c3198603c0,Read Pass,"Reading speed, trajectory, and target hand position of the pass.",Perception,Catching,Catching,"[""pass read"",""ball flight""]",true,2025-06-02 03:11:47.033491,2025-06-02 03:11:47.033491
ec886328-0cb4-49e7-b18b-7ac496ae8ed8,Defense,Preventing the opponent from scoring through individual and team tactics.,Core Skill,Defense,,"[""defend"",""stop""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
ee37235d-ec14-4ba9-bbb9-99af9cdf3b94,Finishing Through Contact,Maintaining control and scoring through physical play.,Technique,Finishing,Finishing,"[""contact finish"",""absorb hit""]",true,2025-06-02 02:59:53.045159,2025-06-02 02:59:53.045159
ee9dba06-36b1-4c08-85e1-e66269d73d0f,Screening,Using screens to create separation or mismatches.,Offense,Halfcourt,Actions,"[""picks"",""screens""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
eee0c579-5b31-4f49-90ff-f81460ecfb02,Front the Post,Denying post entry by playing in front.,Defense,Halfcourt,Halfcourt Defense,"[""front"",""deny post""]",true,2025-06-02 01:23:14.416585,2025-06-02 01:23:14.416585
ef300042-f8ce-4196-b64f-4b5b6cd45eeb,Adaptability,"Adjusting to new situations, roles, or strategies.",Attribute,Leadership,Attribute,"[""flexibility"",""adjust""]",true,2025-06-02 01:25:58.659026,2025-06-02 01:25:58.659026
ef38170d-f402-49a4-adf1-1cc84452dcea,Shot Quality Read,"Recognizing open vs. contested, rhythm, range, and shot value.",Perception,Shooting,Shooting,"[""open shot"",""shot selection""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
efda411e-3f3a-42d2-b007-40b40b50a044,Read Space,"Awareness of open areas, gaps, and defensive help.",Perception,Movement/Agility,Movement/Agility,"[""space read"",""court vision""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
f04331bc-e41e-48fb-a582-b189665e62f8,Extension Finish,Fully extending arm to finish around length.,Technique,Finishing,Finishing,"[""long arm"",""reach finish""]",true,2025-06-02 02:59:53.045159,2025-06-02 02:59:53.045159
f0a1def2-18e7-405f-8f33-e3f4c4aa223a,Relocation Decision,Deciding to move or reposition after passing or shooting.,Decision,Shooting,Shooting,"[""relocate"",""move after pass""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
f156071e-bb75-4e28-8f84-8ad6d26e145c,Catching in Transition,Catching on the run during fast break situations.,Constraint,Catching,Catching,"[""transition catch"",""open court""]",true,2025-06-02 03:11:47.033491,2025-06-02 03:11:47.033491
f1799a40-6f4b-409d-8f68-8630c07afce8,Catch and Shoot,Catching into a quick shot motion.,Technique,Catching,Catching,"[""quick up"",""immediate shot""]",true,2025-06-02 03:11:47.033491,2025-06-02 03:11:47.033491
f18f892e-f336-4c49-8cc2-8dcdda975f50,Bounce Pass,Passes that bounce once before reaching receiver.,Offense,Passing,Passing,"[""bounce""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
f25f08a9-0520-45b3-8d7d-c3579e8dd37a,Read Recovery,Identifying when to push or recover during play.,Perception,Conditioning,Conditioning,"[""recovery read"",""rest read""]",true,2025-06-02 03:23:35.601465,2025-06-02 03:23:35.601465
f2cb8f94-222e-4260-beed-a3e454467bb7,Quick/Delayed Decision,Making instant (zero second) or pause-and-assess decision.,Decision,Decision-Making,Decision-Making,"[""quick read"",""delayed read""]",true,2025-06-02 03:15:56.462317,2025-06-02 03:15:56.462317
f2ea9bee-0c0f-48bf-ba5d-a77f8ef7ddc9,Footwork,"The foundation of movement, balance, and control on offense and defense.",Core Skill,Footwork,,"[""feet"",""base""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
f39925b2-c9b9-4c0d-ad08-8bef56037081,Closeout,Closing distance and contesting a shooter.,Technique,Defense,Defense,"[""challenge"",""close out""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
f41858ab-57c8-420b-a575-98d2ee9ec714,Hesitation,Pausing or stuttering to freeze defender.,Technique,Movement/Agility,Movement/Agility,"[""hesi"",""hesitation move""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
f41d3a7b-30c6-4711-87a2-00afc28f2050,Pursue vs. Secure Decision,Choosing to chase long rebounds or secure position for short rebounds.,Decision,Rebounding,Rebounding,"[""pursue or secure"",""chase decision""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
f41de7a8-7002-4606-9183-2081d2a9d3eb,0.5s Decisions,Making instant decisions with the ball.,Offense,Decision,Decision-Making,"[""quick decision"",""zero second""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
f43116b6-1d00-4a34-877b-ee1b4c66a5c5,Retreat Dribble,Using a retreat dribble to create space from pressure.,Technique,Ball Handling,Ball Handling,"[""retreat"",""pull back""]",true,2025-06-02 02:39:00.036313,2025-06-02 02:39:00.036313
f478b00c-279c-481c-a58e-942cb68a08f8,Catching,Securing the ball after a pass or rebound.,Core Skill,Core,,"[""catch"",""secure""]",true,2025-06-02 02:15:21.644759,2025-06-02 02:15:21.644759
f5281ec9-926f-4a6f-838f-f77ae991ace4,Pacing,Changing speeds to keep defense off-balance.,Offense,Creation,Dribble Penetration,"[""speed control"",""hesitation""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
f61b9396-cf47-4cc1-8ebb-0c5ee51969a4,Read Help Side,Recognizing when and where to provide help or rotate.,Perception,Defense,Defense,"[""help read"",""rotation read""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
f62208aa-3ddc-479c-b307-c9855221baea,Read Receiver,"Awareness of teammate’s readiness, location, and hand target.",Perception,Passing,Passing,"[""target read"",""receiver awareness""]",true,2025-06-02 02:57:48.80719,2025-06-02 02:57:48.80719
f63c27d9-171a-49fc-8090-1c57395d7bc0,Passing Under Pressure Decision,Making pass decisions under duress or double teams.,Decision,Passing,Passing,"[""pressure decision"",""trap pass""]",true,2025-06-02 02:57:48.80719,2025-06-02 02:57:48.80719
f6645fc2-17d5-4cd6-85c5-d3912673b8d9,No Paint/No Three/No Foul,"Forcing midrange shots, protecting paint, avoiding fouls.",Constraint,Defense,Defense,"[""paint protection"",""no foul""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
f6977960-b80f-4b1f-8ac1-6793a87de5fd,Catch and Release,Initiating shot quickly upon catching the ball.,Action,Shooting,Shooting,"[""quick release"",""catch shoot""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
f7815cff-6c90-4e85-b220-5a6deef1fa21,Release,"Release timing, arc, and follow-through.",Technique,Shooting,Shooting,"[""follow-through"",""arc""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
f7974e35-9c30-4366-9d54-99fae9080691,Box Out,Establishing position and using body to prevent opponent access.,Technique,Rebounding,Rebounding,"[""block out"",""seal out""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
f7c3cd99-d107-4de1-9184-2ce46892d91e,Stutter Step,"Quick, small steps to deceive defender.",Technique,Movement/Agility,Movement/Agility,"[""stutter"",""stutter fake""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
f8fbab67-feb1-4259-9e83-03ed77c66e3b,Passing vs. Pressure/Trap,Passing effectively under full court or halfcourt pressure.,Constraint,Passing,Passing,"[""pressure pass"",""trap breaker""]",true,2025-06-02 02:57:48.80719,2025-06-02 02:57:48.80719
f978523d-3a01-40bf-8f2b-7314e1a5d575,Pro Hop,Lateral hop to create space and finish.,Technique,Finishing,Finishing,"[""hop step"",""pro hop""]",true,2025-06-02 02:59:53.045159,2025-06-02 02:59:53.045159
f9a36e42-d735-47cd-a5c4-b2a2ae044279,Help/Recover Decision,When to help and when to recover to assignment.,Decision,Defense,Defense,"[""help decision"",""recover read""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
f9f160bc-0693-4da1-874d-b76c99aed060,Zone Defense,Defensive scheme where players guard areas.,Constraint,Defense,Defense,"[""zone"",""area defense""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
fa86591b-86ac-468b-a485-02396e38800e,Defensive Communication,"Coordinating defense with calls, tags, and coverage cues.",Communication,Defensive,Communication,"[""defense talk"",""help call""]",true,2025-06-02 01:24:30.652644,2025-06-02 01:24:30.652644
fab2e7be-f3b4-4a6d-a8fa-d4fd2c6bec7b,Isolation,Attacking in 1v1 situations.,Offense,Creation,Creation,"[""iso"",""1v1""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
fb627c3a-3fc4-45ec-9054-134de628328a,Off the Dribble Shooting,Shooting after dribble moves.,Offense,Shooting,Shooting,"[""pull up"",""off dribble""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
fb712a63-b0f5-4811-a103-dfa343fbd684,Movement vs. Contact,Maintaining control and direction while being bumped.,Constraint,Movement/Agility,Movement/Agility,"[""contact move"",""physical""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
fb8062fb-f868-4e06-87df-f13023031dd4,Read Defender,"Recognizing defender’s position for pivots, spins, or cuts.",Perception,Footwork,Footwork,"[""defender read"",""footwork vs defense""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
fc1562c5-2944-428b-91e8-688b8319520d,Ball Screen Coverage: Switch,Exchanging assignments on pick and roll.,Technique,Defense,Defense,"[""switch"",""switch ball screen""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
fc30b6e2-6e2b-4b26-9607-069438544240,Shooting,"All forms of jump shot, three-point, and free throw scoring.",Offense,Shooting,Offense,"[""jump shot"",""shot""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
fc4cdac6-f143-4a2e-ad8a-ebfbaf253e7f,Foul/No Foul Decision,Deciding when to foul or play vertical.,Decision,Defense,Defense,"[""foul read"",""verticality""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
fcdb4792-11c5-408b-bd9c-6b82609a1195,Secure/Advance Decision,Deciding to hold ball for possession or make an immediate play.,Decision,Catching,Catching,"[""secure or go"",""advance read""]",true,2025-06-02 03:11:47.033491,2025-06-02 03:11:47.033491
fce4dbc7-142e-4595-b744-833d8c4134d0,Acceleration/Deceleration,Changing speed quickly for advantage or recovery.,Technique,Conditioning,Conditioning,"[""accel/decel"",""change speed""]",true,2025-06-02 03:23:35.601465,2025-06-02 03:23:35.601465
fde2b7df-6f72-403e-994e-29f2e52fa57b,Defensive Calls,"Calling out screens, switches, help, coverages.",Technique,Communication,Communication,"[""screen call"",""switch"",""help call""]",true,2025-06-02 03:21:46.511482,2025-06-02 03:21:46.511482
fe2b2210-3903-4d80-84a3-79c49e704eec,Rebounding,Securing possession after a missed shot or free throw.,Core Skill,Rebounding,,"[""board"",""glass""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
fe7d62ba-eaaf-4c47-9381-807edca0bee5,Long Rebound,Chasing down rebounds that bounce far from the rim.,Constraint,Rebounding,Rebounding,"[""long board"",""perimeter rebound""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
fef4d519-ed25-4d5f-8be2-6ce164489f13,Catch in Traffic,Securing the ball in crowded or contested situations.,Technique,Catching,Catching,"[""traffic catch"",""crowded catch""]",true,2025-06-02 03:11:47.033491,2025-06-02 03:11:47.033491
ff7bb584-a5f0-4745-b5ec-81f1f0fc2211,Set Plays,Prearranged combinations of actions to create scoring chances.,Offense,Halfcourt,Halfcourt Offense,"[""play call"",""set""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
ff915651-9284-453c-b9b7-5c8e693ad51b,Read Rotations,Reading secondary defenders/rotators on the drive.,Perception,Finishing,Finishing,"[""rotation read"",""help read""]",true,2025-06-02 02:59:53.045159,2025-06-02 02:59:53.045159
fff338ce-89d5-409b-8c25-18fa36252c96,Dynamic Shooting,"Shooting off movement, action, or after change of direction.",Context,Shooting,Shooting,"[""dynamic shot"",""on-the-move""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
